url,source_file,page_type,group_id,production_status,indexable,canonical,sitemap,visible_words,template_ratio,unique_value,primary_intent,closest_competing_url,cannibalization_risk,gsc_status,external_link_status,inbound_links,batch11_link_impact,business_value,trust_issue,classification,recommended_target,implementation_priority,human_review_required,reason,confidence
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-บุรีรัมย์.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","yes","234","0.524","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในบุรีรัมย์ เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-มหาสารคาม.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","yes","231","0.531","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในมหาสารคาม เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-มุกดาหาร.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","yes","234","0.527","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในมุกดาหาร เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-ยโสธร.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","yes","231","0.542","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในยโสธร เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","yes","234","0.537","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในร้อยเอ็ด เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-เลย.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","yes","231","0.557","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในเลย เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","yes","237","0.537","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในศรีสะเกษ เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-สกลนคร.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","yes","231","0.527","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในสกลนคร เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-สุรินทร์.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","yes","234","0.534","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในสุรินทร์ เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-หนองคาย.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","yes","231","0.521","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในหนองคาย เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","yes","237","0.534","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในหนองบัวลำภู เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","yes","231","0.51","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในอำนาจเจริญ เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-อุดรธานี.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","yes","234","0.531","low","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","MERGE","/บริการ/รับซื้อเฟอร์นิเจอร์","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ ในอุดรธานี เปลี่ยนเพียงชื่อจังหวัดจาก Template เดียวกับจังหวัดอื่น ไม่มีขั้นตอนรับสินค้า/จุดนัดหมาย/ข้อจำกัดเฉพาะพื้นที่ที่แตกต่าง และ Intent เชิงพาณิชย์ทับซ้อนกับ /บริการ/รับซื้อเฟอร์นิเจอร์ มากกว่าหน้าพื้นที่ทั่วไป — จัดเป็น MERGE candidate ไปยัง Service Hub (ต้อง Human Review + ยืนยันว่าไม่ต้องการ long-tail ท้องถิ่นก่อน Implementation)","medium"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","src/content/serviceAreas//รับซื้อเฟอร์นิเจอร์-อุบลราชธานี.md","service-x-location","G-SA-รับซื้อเฟอร์นิเจอร์","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","yes","234","0.534","partial","local-commercial","/บริการ/รับซื้อเฟอร์นิเจอร์","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","higher-store-province","no","IMPROVE","","P1","yes","หน้า รับซื้อเฟอร์นิเจอร์ × อุบลราชธานี อยู่จังหวัดที่มีหน้าร้านจริง จึงมีโอกาสเพิ่ม Unique Value (จุดรับของ เส้นทาง อำเภอที่นัดรับบ่อย) ได้โดยไม่สร้างสาขาปลอม ปัจจุบันยังเป็น Template สลับชื่อจังหวัด/สินค้าเป็นหลัก (template_ratio≈0.534) — แนะนำ IMPROVE ก่อนพิจารณา Merge","medium"
"/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์","src/content/serviceAreas//รับซื้ออุปกรณ์-network-กาฬสินธุ์.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์","yes","232","0.521","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/กาฬสินธุ์","P2","yes","หน้า รับซื้ออุปกรณ์-network × กาฬสินธุ์ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น","src/content/serviceAreas//รับซื้ออุปกรณ์-network-ขอนแก่น.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น","yes","226","0.5","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/ขอนแก่น","P2","yes","หน้า รับซื้ออุปกรณ์-network × ขอนแก่น เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ","src/content/serviceAreas//รับซื้ออุปกรณ์-network-ชัยภูมิ.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ","yes","229","0.507","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/ชัยภูมิ","P2","yes","หน้า รับซื้ออุปกรณ์-network × ชัยภูมิ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม","src/content/serviceAreas//รับซื้ออุปกรณ์-network-นครพนม.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม","yes","226","0.556","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/นครพนม","P2","yes","หน้า รับซื้ออุปกรณ์-network × นครพนม เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา","src/content/serviceAreas//รับซื้ออุปกรณ์-network-นครราชสีมา.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา","yes","232","0.514","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/นครราชสีมา","P2","yes","หน้า รับซื้ออุปกรณ์-network × นครราชสีมา เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ","src/content/serviceAreas//รับซื้ออุปกรณ์-network-บึงกาฬ.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ","yes","229","0.556","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/บึงกาฬ","P2","yes","หน้า รับซื้ออุปกรณ์-network × บึงกาฬ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์","src/content/serviceAreas//รับซื้ออุปกรณ์-network-บุรีรัมย์.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์","yes","229","0.521","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/บุรีรัมย์","P2","yes","หน้า รับซื้ออุปกรณ์-network × บุรีรัมย์ เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม","src/content/serviceAreas//รับซื้ออุปกรณ์-network-มหาสารคาม.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม","yes","226","0.521","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/มหาสารคาม","P2","yes","หน้า รับซื้ออุปกรณ์-network × มหาสารคาม เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
"/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร","src/content/serviceAreas//รับซื้ออุปกรณ์-network-มุกดาหาร.md","service-x-location","G-SA-รับซื้ออุปกรณ์-network","200-local-build","yes","https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร","yes","229","0.535","low","local-commercial","/บริการ/รับซื้ออุปกรณ์-network","medium","GSC_NOT_AVAILABLE","EXTERNAL LINK DATA NOT AVAILABLE","2","none_as_destination","uncertain","no","REQUIRES_BUSINESS_DECISION","/บริการ/รับซื้ออุปกรณ์-network หรือ /พื้นที่ให้บริการ/มุกดาหาร","P2","yes","หน้า รับซื้ออุปกรณ์-network × มุกดาหาร เป็น Template ท้องถิ่นของบริการรอง มี Unique Value ต่ำ (ส่วนใหญ่รายชื่ออำเภอ + CTA) แต่การ Redirect ทั้งกลุ่มไป Hub อาจตัด long-tail ท้องถิ่น หากธุรกิจยังรับสินค้าประเภทนี้ในพื้นที่จริง — ต้องยืนยัน Demand/นโยบายบริการก่อนเลือก IMPROVE ทั้งจังหวัด หรือ MERGE ไป /บริการ/รับซื้ออุปกรณ์-network","low"
