candidate_url,inbound_before_batch11,inbound_after_batch11,received_new_links,links_from_sources,outbound_links,links_to_priority_pages,decision,links_to_remove_if_merged,links_to_update_if_redirected,links_to_keep_if_improved,risk
"/รับซื้อ/รับซื้อ-server-หนองคาย","2","2","no","","28","/บริการ/รับซื้อ-server|/พื้นที่ให้บริการ/หนองคาย|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-server-หนองบัวลำภู","2","2","no","","28","/บริการ/รับซื้อ-server|/พื้นที่ให้บริการ/หนองบัวลำภู|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-server-อำนาจเจริญ","2","2","no","","28","/บริการ/รับซื้อ-server|/พื้นที่ให้บริการ/อำนาจเจริญ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-server-อุดรธานี","2","2","no","","27","/บริการ/รับซื้อ-server|/พื้นที่ให้บริการ/อุดรธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-server-อุบลราชธานี","2","2","no","","27","/บริการ/รับซื้อ-server|/พื้นที่ให้บริการ/อุบลราชธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-กาฬสินธุ์","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/กาฬสินธุ์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-ขอนแก่น","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/ขอนแก่น|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-ชัยภูมิ","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/ชัยภูมิ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-นครพนม","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/นครพนม|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-นครราชสีมา","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/นครราชสีมา|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-บึงกาฬ","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/บึงกาฬ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-บุรีรัมย์","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/บุรีรัมย์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-มหาสารคาม","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/มหาสารคาม|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-มุกดาหาร","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/มุกดาหาร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-ยโสธร","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/ยโสธร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-ร้อยเอ็ด","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/ร้อยเอ็ด|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-เลย","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/เลย|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-ศรีสะเกษ","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/ศรีสะเกษ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-สกลนคร","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/สกลนคร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-สุรินทร์","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/สุรินทร์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-หนองคาย","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/หนองคาย|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-หนองบัวลำภู","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/หนองบัวลำภู|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-อำนาจเจริญ","2","2","no","","28","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/อำนาจเจริญ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-อุดรธานี","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/อุดรธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับซื้อ-ups-อุบลราชธานี","2","2","no","","27","/บริการ/รับซื้อ-ups|/พื้นที่ให้บริการ/อุบลราชธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-กาฬสินธุ์","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/กาฬสินธุ์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ขอนแก่น","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/ขอนแก่น|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ชัยภูมิ","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/ชัยภูมิ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครพนม","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/นครพนม|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครราชสีมา","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/นครราชสีมา|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บึงกาฬ","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/บึงกาฬ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บุรีรัมย์","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/บุรีรัมย์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มหาสารคาม","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/มหาสารคาม|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มุกดาหาร","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/มุกดาหาร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ยโสธร","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/ยโสธร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ร้อยเอ็ด","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/ร้อยเอ็ด|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-เลย","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/เลย|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ศรีสะเกษ","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/ศรีสะเกษ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สกลนคร","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/สกลนคร|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สุรินทร์","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/สุรินทร์|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองคาย","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/หนองคาย|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองบัวลำภู","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/หนองบัวลำภู|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อำนาจเจริญ","2","2","no","","28","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/อำนาจเจริญ|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุดรธานี","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/อุดรธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุบลราชธานี","2","2","no","","27","/บริการ/รับเหมาประมูลอุปกรณ์ไอที|/พื้นที่ให้บริการ/อุบลราชธานี|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/blog/ขาย-iphone-มือสอง-ต้องเตรียมอะไรบ้าง","3","3","no","","26","/บริการ/รับซื้อ-iphone|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation","NO_NEW_INBOUND_FROM_B11","0","3","all-existing","low"
"/blog/คอมบริษัทเก่า-ขายยังไง","1","1","no","","26","/บริการ/รับซื้อคอมบริษัท|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation","NO_NEW_INBOUND_FROM_B11","0","1","all-existing","low"
"/blog/โน๊ตบุ๊คเสีย-ขายได้ไหม","2","2","no","","26","/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation|/บริการ/รับซื้อคอมบริษัท","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/blog/รับซื้อสินค้าไอทีถึงที่-ปลอดภัยไหม","1","1","no","","25","/พื้นที่ให้บริการ/อุบลราชธานี|/พื้นที่ให้บริการ/ขอนแก่น|/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc","NO_NEW_INBOUND_FROM_B11","0","1","all-existing","low"
"/blog/วิธีเช็กราคาก่อนขายโน๊ตบุ๊คมือสอง","2","2","no","","27","/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation|/บริการ/รับซื้อคอมบริษัท","NO_NEW_INBOUND_FROM_B11","0","2","all-existing","low"
"/blog/วิธีเตรียมเครื่องก่อนขายสินค้าไอที","3","3","no","","25","/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation|/บริการ/รับซื้อคอมบริษัท","NO_NEW_INBOUND_FROM_B11","0","3","all-existing","low"
"/contact","1186","1185","no","","22","/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation|/บริการ/รับซื้อคอมบริษัท","NO_NEW_INBOUND_FROM_B11","0","1185","all-existing","low"
"/privacy-policy","1186","1185","no","","22","/บริการ/รับซื้อโน๊ตบุ๊ค|/บริการ/รับซื้อคอมพิวเตอร์ตั้งโต๊ะ|/บริการ/รับซื้อ-gaming-pc|/บริการ/รับซื้อ-workstation|/บริการ/รับซื้อคอมบริษัท","NO_NEW_INBOUND_FROM_B11","0","1185","all-existing","low"
