url,status,lastmod,robots,canonical,in_local_sitemap,in_local_routes,result
/รับซื้อ/รับซื้อกล้อง-canon-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-canon-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-fujifilm-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อกล้อง-sony-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อการ์ดจอ-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของสะสม-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อของไอทีเสีย-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมบริษัท-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี,200,2026-06-14,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อคอมเกมมิ่ง-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอคอม-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อจอเกมมิ่ง-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-อุบลราชธานี,200,2026-08-01,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อทีวี-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-ร้อยเอ็ด,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อลำโพงบลูทูธ-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-บุรีรัมย์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-กาฬสินธุ์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-ขอนแก่น,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-นครพนม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-นครราชสีมา,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-มหาสารคาม,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-มุกดาหาร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-ยโสธร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-ร้อยเอ็ด,200,2026-05-30,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://amphon.co.th/รับซื้อ/รับซื้อสินค้าไอที-ร้อยเอ็ด,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-ศรีสะเกษ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-สกลนคร,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-สุรินทร์,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-หนองบัวลำภู,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-หนองคาย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-อำนาจเจริญ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-อุบลราชธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-อุดรธานี,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อสินค้าไอที-เลย,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-ชัยภูมิ,200,2026-05-30,,,yes,yes,PASS
/รับซื้อ/รับซื้อหูฟัง-บึงกาฬ,200,2026-05-30,,,yes,yes,PASS
